id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,chargeoff_within_12_mths,delinq_amnt,pub_rec_bankruptcies,tax_liens
627829,804528,10000,10000,9975, 60 months,14.83%,237.01,D,D3,Chicago Transit,10+ years,MORTGAGE,70000,Not Verified,10-Dec,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=627829,"  Borrower added on 12/05/10 > This is my story.<br/><br/>I am looking for a loan to simply consolidate my dept. I personally consider credit a privilege and I handle all of my obligations with great responsibility. The climate of the current credit market has changed, effecting people like myself in a negative manner. Let me explain. Recently my credit score was impacted greatly by some of my credit grantors reduction in credit exposure. This has affected my credit score in an amount of close to 100 bases points. So I went from 760 avg. credit score to around 670, strictly due to my credit grantor fears of the credit market. I haven&rsquo;t been late with a single payment to any of my credit sources in at least the last 7 years and a simple peering into my credit reports can easily prove that. There are many people like myself who have suffered from this market stimulated fear, justifiably or not.<br/><br/>It started with chase. I have two chase visa accounts both of which carry a balance. On one card I carried a balance of 2k with an 8k limit. On the other I carried 4k with an 11k limit. Chase pinged my accounts and discovered that I was making only minimal payments and decided to reduce my limits to just above my balances. This effected the ratio of balance to available credit, resulting to a negative credit factor, lowing score. Then Citi followed suite, taking my 20k available limit down to my 6k balance. Again this was a negative hit on my rating and score. There was nothing that I had done to prompt this action, they did it simply by choosing and to me that is their right. It is their money at risk, so I don&rsquo;t have any problems with that. What I do have some difficulty with is that they negatively affected me with out provocation but let&rsquo;s move on.<br/><br/>I am fifty years old and employed at a stable company and have been for the last 18 years. My base pay is 65k. or 80k with overtime. I own three pieces of real state, one I personally reside in, the other two for income. One I owned before the mortgage meltdown and it operates a -$200.00 a month in the red, the other I acquired after and it operates +$1300 a month in the black. Something a credit grantor like the ones mentioned above should have taken the time to find out because that is an extra 13k a year in income.  But that is what happens when there is no personal touch.<br/><br/>The process of taking some of that income and paying off my debt is obvious. But some of my debt is associated with the cost of rehab work on one of my properties. I would like to refinance and roll the debt in but I haven&rsquo;t had the property long enough and my current credit score is hindering. This is why I have opted to try for a loan to consolidate my debt which would immediately boost my credit score back to the levels I once maintained.<br/><br/>In conclusion, I am seeking 15k medium term with a reasonable interest rate with no prepayment penalty to begin this process.<br/><br/>Thank you all for your time and consideration.<br/>",debt_consolidation,consolidate ,604xx,IL,10.01,0,Mar-90,700,704,6,,,16,0,41575,79.60%,32,f,0,0,14220.41328,14184.86,10000,4220.41,0,0,0,15-Dec,236.82,16-Jan,15-Dec,554,550,0,1,INDIVIDUAL,0,0,0,0,0
627637,804292,7800,7800,7675, 60 months,15.20%,186.39,D,D4,us postal service,10+ years,RENT,53500,Verified,10-Dec,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=627637,  Borrower added on 12/05/10 > also using for xmas gifts and paying off credit cards<br/> Borrower added on 12/08/10 > am lookn 2 fund full amount and payin off big % in march when i get paid from my 2nd job coachng high school basketball<br/>,medical,expenses,173xx,PA,12.65,0,Dec-94,680,684,5,52,,20,0,5312,25.30%,29,f,0,0,3882.49,3820.3,1858.74,1664.62,0,359.13,3.23,12-Jul,186.39,12-Dec,16-Oct,579,575,0,1,INDIVIDUAL,0,0,0,0,0
627453,804044,8000,8000,8000, 60 months,13.72%,184.99,C,C5,Farrell Equipment & Supply Co,10+ years,MORTGAGE,33600,Not Verified,10-Dec,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=627453,"  Borrower added on 12/04/10 > I want to pay off my only credit card, one auto title loan and the several medical bills I have accumulated this year.<br/>",debt_consolidation,Pay off my Bills,547xx,WI,3.64,1,Aug-86,705,709,4,12,,6,0,454,90.80%,31,f,0,0,9024.276339,9024.28,8000,1024.28,0,0,0,11-Dec,7001.22,12-Jan,14-Sep,584,580,0,1,INDIVIDUAL,0,0,0,0,0
627364,803942,6600,6600,6600, 60 months,18.91%,170.89,F,F4,Clayton County Public Schools,5 years,MORTGAGE,57000,Source Verified,10-Dec,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=627364,  Borrower added on 12/04/10 > This loan will be used for the down payment of a new home. My husband and I are currently expecting out first child in March. We currently live in a townhome that's not big enough to hold us and we are despirateley need funds for the down payment. I am a good candidate for this loan because I have the income to pay-off the loan and have not had any adverse problems on my credit. I have just finished my Doctoral studies in Education from Clark Atlanta University and am in no danger of losing my job.<br/>,house,Home Lona Down Payment,303xx,GA,22.11,1,Oct-98,680,684,4,21,,33,0,2525,40.70%,40,f,0,0,5075.47,5075.47,2319.47,2479.86,29.91972604,246.22,2.56,13-May,35.57,13-Sep,16-Oct,559,555,0,1,INDIVIDUAL,0,0,0,0,0
627006,803437,6000,6000,5925, 60 months,15.20%,143.38,D,D4,Barnard & Associates,3 years,RENT,36000,Verified,10-Dec,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=627006,"  Borrower added on 12/03/10 > Vehicle repairs, hopefully christmas<br/>",other,December,928xx,CA,12.1,0,1-Jan,705,709,4,,,2,0,0,0%,3,f,0,0,690.93,682.26,203.41,224,0,263.52,2.47,11-Mar,143.38,11-Aug,16-Oct,499,0,0,1,INDIVIDUAL,0,0,0,0,0
626992,803418,5000,5000,5000, 36 months,13.35%,169.32,C,C4,beer capitol,9 years,MORTGAGE,55000,Source Verified,10-Dec,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=626992,,debt_consolidation,debt consolidation loan,532xx,WI,17.37,0,1-Jan,670,674,4,,55,14,1,17058,68%,24,f,0,0,5408.810752,5408.81,5000,408.81,0,0,0,11-Aug,4226.77,11-Sep,16-Nov,634,630,0,1,INDIVIDUAL,0,0,0,0,0
626947,803367,12000,12000,12000, 60 months,15.20%,286.75,D,D4,sur la table,2 years,MORTGAGE,60000,Source Verified,10-Dec,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=626947,,credit_card,2010,950xx,CA,19.58,0,Jul-97,680,684,4,27,,21,0,8408,50.90%,51,f,0,0,17204.15998,17204.16,12000,5204.16,0,0,0,15-Dec,285.91,16-Jan,16-Mar,654,650,0,1,INDIVIDUAL,0,0,0,0,0
623978,799652,20000,20000,19800, 36 months,15.95%,702.65,E,E1,CBS TV,5 years,MORTGAGE,95000,Verified,10-Dec,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=623978,"  Borrower added on 12/03/10 > I pay my bills on time, but want to be able to them off.  This loan would eliminate two credit cards and help me get to my debt-free goal.<br/>",debt_consolidation,Adam Loan 1,197xx,DE,14.8,0,May-95,695,699,6,,,15,0,70160,89.20%,49,f,0,0,25296.60074,25043.63,20000,5296.6,0,0,0,13-Dec,778.46,14-Jan,16-Aug,739,735,0,1,INDIVIDUAL,0,0,0,0,0
625955,802135,14550,14550,14550, 60 months,21.14%,394.78,G,G5,Caterpillar Inc,6 years,MORTGAGE,82000,Source Verified,10-Dec,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=625955,"  Borrower added on 12/04/10 > My plan for these funds are to pay off all my unsecured loans, credit cards and some flexilbility for a few home improvements. By moving my debt into this simple interest loan I position myself to pay off this loan much quicker. I believe that with my current income and stable job with a large Corporation, excellent recent payment history with all my current creditors makes me a great candidate as a borrower with the Lending Club...<br/>",debt_consolidation,Debt Consolidation Loan,615xx,IL,20.72,0,Dec-95,665,669,8,42,98,8,1,2887,60.10%,47,f,0,0,17900.1253,17900.13,14550,3350.13,0,0,0,12-Feb,12780.64,12-Mar,16-Nov,544,540,0,1,INDIVIDUAL,0,0,0,1,0
626721,803094,3000,3000,3000, 36 months,12.61%,100.52,C,C2,st jude medical,5 years,RENT,176000,Source Verified,10-Dec,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=626721,,vacation,florida,900xx,CA,11.28,0,Oct-98,675,679,4,,,6,0,10179,78.30%,16,f,0,0,3062.391088,3062.39,3000,62.39,0,0,0,11-Mar,1.44,11-Apr,16-Nov,634,630,0,1,INDIVIDUAL,0,0,0,0,0
625318,801381,3000,3000,3000, 60 months,16.32%,73.47,E,E2,Rhodes Auto,7 years,MORTGAGE,59000,Not Verified,10-Dec,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=625318,"  Borrower added on 12/02/10 > I am looking to purchase a smaller more fuel efficient car for my wife to drive to her internship. We have found a car that will not only be more fuel efficient for her, but also have the flexibility of being large enough to use as a 2nd family car as well. I have been at my current job for 7 years and plan to be there until retirement. Thank you for considering us!<br/>",car,2003 Ford Taurus,613xx,IL,13.14,2,Jan-87,660,664,4,21,106,11,1,8363,74.70%,28,f,0,0,4181.035279,4181.04,3000,1181.04,0,0,0,14-Feb,1467.82,14-Mar,16-Nov,649,645,0,1,INDIVIDUAL,0,0,0,1,0
625269,801319,10000,10000,9925, 36 months,12.61%,335.07,C,C2,"Quinn Emaunel, et al.",5 years,RENT,41386.8,Verified,10-Dec,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=625269,"  Borrower added on 12/02/10 > I'm trying to purchase my very first home. I got approved for a loan, but need to put at least $10,000 down.<br/>",house,House Hunting,951xx,CA,22.88,0,2-Mar,680,684,4,29,,7,0,3275,46.30%,13,f,0,0,11910.75358,11821.42,10000,1910.75,0,0,0,13-Mar,3219.65,13-Apr,16-Feb,709,705,0,1,INDIVIDUAL,0,0,0,0,0
624723,800604,5500,5500,5500, 36 months,9.99%,177.45,B,B4,FRANLIN SURGICAL CENTER,4 years,RENT,26400,Source Verified,10-Dec,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=624723,"  Borrower added on 11/30/10 > I WILL PAY MY DEBTS ON MY CREDIT CARDS;<br/>ME AND MY NUSBAND HAVE STABLE JOB,SO IT WILL NOT BE MISSED PAYMENTS<br/> Borrower added on 11/30/10 > I WILL PAY MY DEBTS ON MY CREDIT CARDS;<br/>ME AND MY NUSBAND HAVE STABLE JOB,SO IT WILL NOT BE MISSED PAYMENTS<br/>",debt_consolidation,LUCK,070xx,NJ,14.18,0,3-Nov,690,694,4,56,,15,0,4669,24.80%,24,f,0,0,5828.704623,5828.7,5500,328.7,0,0,0,12-Feb,1529.05,12-Mar,16-Aug,714,710,0,1,INDIVIDUAL,0,0,0,0,0
624215,799972,3000,3000,3000, 36 months,9.62%,96.27,B,B3,Macerich,10+ years,RENT,984000,Source Verified,10-Dec,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=624215,,other,New transmission for truck.,752xx,TX,0.29,0,Jan-99,720,724,4,,99,5,1,221,1.40%,12,f,0,0,3326.866988,3326.87,3000,326.87,0,0,0,12-May,1789.75,12-Jun,12-May,724,720,0,1,INDIVIDUAL,0,0,0,1,0
623979,799653,8000,8000,8000, 60 months,15.57%,192.73,D,D5,Star Financial Services,5 years,RENT,63500,Verified,10-Dec,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=623979,"  Borrower added on 11/29/10 > Hello i have a good job that pays me. But i have a small business also as a car broker? I buy affordable cars that sells to people who needs them. I need more inventory of cars? I can buy 6-7 cars for $8,000 and each car is sold in 2-3 days? Paying the payments on time will not be a problem at all. My cars sell qiuck?????<br/>",major_purchase,Silkysmooth,604xx,IL,2.38,0,4-Aug,700,704,6,,,4,0,1252,8.50%,5,f,0,0,8223.391313,8223.39,8000,208.39,15.00000001,0,0,11-Mar,8224.11,11-Mar,11-Feb,564,560,0,1,INDIVIDUAL,0,0,0,0,0
620040,794709,1800,1800,1800, 60 months,15.57%,43.37,D,D5,Assurant,4 years,MORTGAGE,40000,Not Verified,10-Nov,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=620040,,other,Car Repair,455xx,OH,16.47,0,Jun-96,665,669,4,41,,9,0,8747,74.80%,16,f,0,0,1957.911937,1957.91,1800,157.91,0,0,0,11-Jul,1698.6,11-Aug,15-Sep,789,785,0,1,INDIVIDUAL,0,0,0,0,0
623192,798688,1800,1800,1800, 36 months,13.35%,60.96,C,C4,HPC,2 years,MORTGAGE,57996,Not Verified,10-Nov,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=623192,  Borrower added on 11/29/10 > I am planning on using most of the funds to do christmas shopping. I'm always on top of everything and always keep some money saved for this. About a month and ahalf ago my truck kicked the bucket so i had to buy a vehicle. I just wanted to make sure everyone gets what they asked for on christmas not weeks or months later. I am on top of all my bills and my job is very secure. I do plan on paying of the loan as soon as possible.<br/>,other,personal loan,060xx,CT,21.52,1,2-Jun,680,684,6,15,,7,0,153,21.90%,10,f,0,0,2194.457505,2194.46,1800,394.46,0,0,0,13-Dec,67,14-Jan,14-Mar,599,595,0,1,INDIVIDUAL,0,0,0,0,0
623474,799038,16000,13050,12857.91737, 60 months,15.95%,317.01,E,E1,Hercules offshore,10+ years,MORTGAGE,88200,Not Verified,10-Dec,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=623474,  Borrower added on 11/29/10 > Personal loan<br/> Borrower added on 12/06/10 > to take care of driffent thing and to take a trip maybe do some work on my home<br/>,other,Personnel loan,703xx,LA,21.06,0,1-May,710,714,5,,,8,0,673,4.40%,27,f,0,0,19020.05998,18655.71,13050,5970.06,0,0,0,15-Dec,316.47,16-Jan,16-Jan,814,810,0,1,INDIVIDUAL,0,0,0,0,0
622989,798428,10500,10500,10450, 60 months,14.83%,248.86,D,D3,Bank of America,3 years,MORTGAGE,42442.8,Verified,10-Dec,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=622989,  Borrower added on 11/29/10 > This loan will help my fiance and I pay down our credit card debt.  We have never missed any payments and are currently paying $450-$500 a month on credit card payments trying to pay them down.  This loan will help us tremendously in paying off our credit card debt and allow us to start our lives together debt free.<br/>,debt_consolidation,Debt Consolidation,153xx,PA,1.53,7,Nov-99,675,679,4,10,,12,0,1690,35.20%,39,f,0,0,13966.82962,13900.32,10500,3466.83,0,0,0,13-Oct,5769.8,13-Nov,16-Oct,644,640,0,1,INDIVIDUAL,0,0,0,0,0
622984,798423,14400,14400,14350, 60 months,18.17%,367,F,F2,Big Electronic Company,< 1 year,RENT,110000,Verified,10-Dec,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=622984,"  Borrower added on 11/28/10 > I am going to pay off a higher rate credit card with this loan.<br/><br/>As you can see from my credit report, I took and perfectly paid back many loans.  I have not been late on my credit card and other loan payments even once in the last 10+ years!  Being a good borrower, I prefer that my high interest payments go to good people, rather than to the banks (that charge 20% for loans but pay 0.5% on saving accounts).<br/><br/>I have a stable and advancing career in the growing industry with 6-digit annual salary, plus bonus.<br/>",debt_consolidation,Mutual Benefit ,911xx,CA,17.16,0,Aug-00,685,689,4,,,5,0,45318,99.40%,16,f,0,0,19089.65659,19023.37,14400,4689.66,0,0,0,13-Jan,10308.23,13-Feb,16-Nov,749,745,0,1,INDIVIDUAL,0,0,0,0,0
622836,798226,8000,8000,8000, 60 months,16.69%,197.49,E,E3,John F. Kennedy High School,3 years,MORTGAGE,48000,Source Verified,10-Nov,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=622836,"  Borrower added on 11/27/10 > I would like to pay off a credit card, make a down payment on a newer vehicle and pay down a personal line of credit I have through my credit union.<br/>",other,Bill Payments,208xx,MD,20.25,0,Jan-98,670,674,6,,,16,0,8395,52.80%,30,f,0,0,10060.01,10060.01,6117.69,3542.54,44.88049639,354.9,63.882,15-Jan,197.49,15-Jul,16-Oct,579,575,0,1,INDIVIDUAL,0,0,0,0,0
622724,798079,11200,11200,11200, 36 months,14.83%,387.32,D,D3,Anahiem Regional Medical Center,5 years,RENT,90000,Verified,10-Dec,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=622724,"  Borrower added on 11/29/10 > Loan very much needed for bill consolidation and medical expenses.  Recently been off work, just started back last week.  I hurt my back in a car accident.  Been a tough month, and will continue to be a tough rest of the year without this.  This loan will be my monetary savior!<br/>",debt_consolidation,SAVED,906xx,CA,19.48,1,3-Oct,660,664,4,23,,14,0,9615,67.70%,37,f,0,0,13955.77476,13955.77,11200,2755.77,0,0,0,13-Dec,445.46,14-Jan,16-Nov,639,635,0,1,INDIVIDUAL,0,0,0,0,0
610372,782790,14500,14500,14500, 60 months,13.72%,335.29,C,C5,Rush Univeristy Medical Center,< 1 year,RENT,38400,Verified,10-Dec,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=610372,,credit_card,Credit Card Debt,606xx,IL,22.38,0,May-98,700,704,4,38,,17,0,12053,27.50%,35,f,0,0,19074.56563,19074.57,14500,4574.57,0,0,0,13-Dec,7384.3,14-Jan,13-Dec,789,785,0,1,INDIVIDUAL,0,0,0,0,0
622553,797865,10000,10000,8594.430552, 36 months,6.91%,308.36,A,A5,George Mason University,5 years,MORTGAGE,80004,Verified,10-Nov,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=622553,"  Borrower added on 11/28/10 > I am an Engineer for one of the largest university in the U.S. <br/>With a Master degree and over 15 years of experience, my career standing is not one that can easily be discharged. My credit score is excellent, i do owned a house and currently have equity. However, i decided to use lending club because of its good rate rate and unique idea. Invest with confident as i will not risk all of the above for a trivial amount of money in comparison. Thank you!<br/> Borrower added on 11/29/10 > I just submitted my pay stubs and employment verification to Lending Club as requested. Any question please do not hesitate to email me and thank you for all the funding thus far.<br/>",home_improvement,Home improvement,221xx,VA,5.91,0,Sep-00,735,739,4,79,,5,0,2163,31.80%,27,f,0,0,11101.02133,9422.02,10000,1101.02,0,0,0,13-Dec,311.34,14-Jan,16-Nov,559,555,0,1,INDIVIDUAL,0,0,0,0,0
617391,791540,5000,5000,4950, 36 months,8.88%,158.72,B,B1,Selma Church of God,2 years,MORTGAGE,39956,Not Verified,10-Dec,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=617391,"  Borrower added on 11/29/10 > i've been involved in the ministry for 28 years, fulltime for 24. i am currently getting eaten alive by interest fees on 7 credit cards. this loan will save me a significant amount of money.<br/>",debt_consolidation,payoff my bills,275xx,NC,5.89,0,Jun-00,710,714,0,35,,6,0,61604,70.60%,18,f,0,0,5714.379203,5657.24,5000,714.38,0,0,0,13-Dec,169.88,14-Jan,16-Sep,644,640,0,1,INDIVIDUAL,0,0,0,0,0
622263,797503,4000,4000,4000, 36 months,9.99%,129.05,B,B4,jp morgan chase,< 1 year,RENT,28000,Source Verified,10-Nov,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=622263,,credit_card,Debt Cosolidation,712xx,LA,19.84,0,2-Jun,710,714,4,,,4,0,4969,59.90%,11,f,0,0,4646.251914,4646.25,4000,646.25,0,0,0,13-Dec,143.45,14-Jan,13-Dec,689,685,0,1,INDIVIDUAL,0,0,0,0,0
621833,796957,14000,14000,14000, 60 months,15.20%,334.54,D,D4,FORRESTER TRUCKING LLC,3 years,MORTGAGE,99996,Source Verified,10-Nov,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=621833,,home_improvement,home loan,731xx,OK,7.88,0,5-Feb,705,709,6,,92,6,1,1545,5.70%,14,f,0,0,20071.56106,20071.56,14000,6071.56,0,0,0,15-Dec,333.7,16-Jan,16-Nov,699,695,0,1,INDIVIDUAL,0,0,0,1,0
